venue,year,identifier,heading,paper_id,title,authors,electronic_edition,comment
STOC,2015,conf/stoc/stoc2015,Session 7,https://dblp.org/db/conf/stoc/stoc2015.html#conf/stoc/LeeRS15,Lower Bounds on the Size of Semidefinite Programming Relaxations.,40/837: James R. Lee; 69/3746: Prasad Raghavendra; 59/254: David Steurer,https://doi.org/10.1145/2746539.2746599,
STOC,2015,conf/stoc/stoc2015,Session 7,https://dblp.org/db/conf/stoc/stoc2015.html#conf/stoc/DvirG15,2-Server PIR with Sub-Polynomial Communication.,32/3977: Zeev Dvir; 123/7803: Sivakanth Gopi,https://doi.org/10.1145/2746539.2746546,
STOC,2015,conf/stoc/stoc2015,Session 8A,https://dblp.org/db/conf/stoc/stoc2015.html#conf/stoc/AmbainisFG15,Fast Matrix Multiplication: Limitations of the Coppersmith-Winograd Method.,70/5481: Andris Ambainis; 71/8819: Yuval Filmus; 10/5740: François Le Gall,https://doi.org/10.1145/2746539.2746554,
STOC,2015,conf/stoc/stoc2015,Session 8A,https://dblp.org/db/conf/stoc/stoc2015.html#conf/stoc/AlwenS15,High Parallel Complexity Graphs and Memory-Hard Functions.,75/3014: Joël Alwen; 145/1702: Vladimir Serbinenko,https://doi.org/10.1145/2746539.2746622,
STOC,2015,conf/stoc/stoc2015,Session 8A,https://dblp.org/db/conf/stoc/stoc2015.html#conf/stoc/AbrahamD15,"Byzantine Agreement with Optimal Early Stopping, Optimal Resilience and Polynomial Complexity.",36/5720: Ittai Abraham; d/DannyDolev: Danny Dolev,https://doi.org/10.1145/2746539.2746581,
STOC,2015,conf/stoc/stoc2015,Session 8A,https://dblp.org/db/conf/stoc/stoc2015.html#conf/stoc/GiakkoupisHHW15,Test-and-Set in Optimal Space.,08/5740: George Giakkoupis; 24/9365: Maryam Helmi; h/LisaHigham: Lisa Higham; w/PhilippWoelfel: Philipp Woelfel,https://doi.org/10.1145/2746539.2746627,
STOC,2015,conf/stoc/stoc2015,Session 8A,https://dblp.org/db/conf/stoc/stoc2015.html#conf/stoc/AlstrupKTZ15,Adjacency Labeling Schemes and Induced-Universal Graphs.,49/4269: Stephen Alstrup; 48/3950: Haim Kaplan; t/MikkelThorup: Mikkel Thorup; z/UriZwick: Uri Zwick,https://doi.org/10.1145/2746539.2746545,
STOC,2015,conf/stoc/stoc2015,Session 8A,https://dblp.org/db/conf/stoc/stoc2015.html#conf/stoc/HalldorssonT15,How Well Can Graphs Represent Wireless Interference?,h/MMHalldorsson: Magnús M. Halldórsson; 22/8658: Tigran Tonoyan,https://doi.org/10.1145/2746539.2746585,
STOC,2015,conf/stoc/stoc2015,Session 8B,https://dblp.org/db/conf/stoc/stoc2015.html#conf/stoc/Chuzhoy15,Excluded Grid Theorem: Improved and Simplified.,99/3386: Julia Chuzhoy,https://doi.org/10.1145/2746539.2746551,
STOC,2015,conf/stoc/stoc2015,Session 8B,https://dblp.org/db/conf/stoc/stoc2015.html#conf/stoc/KawarabayashiK15,The Directed Grid Theorem.,45/6846: Ken-ichi Kawarabayashi; k/StephanKreutzer: Stephan Kreutzer,https://doi.org/10.1145/2746539.2746586,
STOC,2015,conf/stoc/stoc2015,Session 8B,https://dblp.org/db/conf/stoc/stoc2015.html#conf/stoc/KawarabayashiT15,Deterministic Global Minimum Cut of a Simple Graph in Near-Linear Time.,45/6846: Ken-ichi Kawarabayashi; t/MikkelThorup: Mikkel Thorup,https://doi.org/10.1145/2746539.2746588,
STOC,2015,conf/stoc/stoc2015,Session 8B,https://dblp.org/db/conf/stoc/stoc2015.html#conf/stoc/KawarabayashiS15,Beyond the Euler Characteristic: Approximating the Genus of General Graphs.,45/6846: Ken-ichi Kawarabayashi; 99/6850: Anastasios Sidiropoulos,https://doi.org/10.1145/2746539.2746583,
STOC,2015,conf/stoc/stoc2015,Session 8B,https://dblp.org/db/conf/stoc/stoc2015.html#conf/stoc/GroheS15,Computing with Tangles.,g/MGrohe: Martin Grohe; 02/4742: Pascal Schweitzer,https://doi.org/10.1145/2746539.2746587,
STOC,2015,conf/stoc/stoc2015,Session 8B,https://dblp.org/db/conf/stoc/stoc2015.html#conf/stoc/SunW15,Faster Canonical Forms for Primitive Coherent Configurations: Extended Abstract.,70/7506: Xiaorui Sun; 130/0620: John Wilmes,https://doi.org/10.1145/2746539.2746617,
STOC,2015,conf/stoc/stoc2015,Session 9A,https://dblp.org/db/conf/stoc/stoc2015.html#conf/stoc/Czumaj15,Random Permutations using Switching Networks.,c/ArturCzumaj: Artur Czumaj,https://doi.org/10.1145/2746539.2746629,
STOC,2015,conf/stoc/stoc2015,Session 9A,https://dblp.org/db/conf/stoc/stoc2015.html#conf/stoc/Louis15,"Hypergraph Markov Operators, Eigenvalues and Approximation Algorithms.",72/7588: Anand Louis,https://doi.org/10.1145/2746539.2746555,
STOC,2015,conf/stoc/stoc2015,Session 9A,https://dblp.org/db/conf/stoc/stoc2015.html#conf/stoc/CzumajPS15,Testing Cluster Structure of Graphs.,c/ArturCzumaj: Artur Czumaj; 08/9919-1: Pan Peng; 47/2482: Christian Sohler,https://doi.org/10.1145/2746539.2746618,
STOC,2015,conf/stoc/stoc2015,Session 9A,https://dblp.org/db/conf/stoc/stoc2015.html#conf/stoc/AggarwalDRS15,Solving the Shortest Vector Problem in 2 n Time Using Discrete Gaussian Sampling: Extended Abstract.,00/3379: Divesh Aggarwal; 07/3765: Daniel Dadush; r/OdedRegev: Oded Regev; 143/4482: Noah Stephens-Davidowitz,https://doi.org/10.1145/2746539.2746606,
STOC,2015,conf/stoc/stoc2015,Session 9B,https://dblp.org/db/conf/stoc/stoc2015.html#conf/stoc/LiRSS15,Learning Arbitrary Statistical Mixtures of Discrete Distributions.,33/5448-15: Jian Li; r/YRabani: Yuval Rabani; 53/4745: Leonard J. Schulman; 99/662: Chaitanya Swamy,https://doi.org/10.1145/2746539.2746584,
STOC,2015,conf/stoc/stoc2015,Session 9B,https://dblp.org/db/conf/stoc/stoc2015.html#conf/stoc/HardtP15,Tight Bounds for Learning a Mixture of Two Gaussians.,26/4683: Moritz Hardt; 40/674: Eric Price,https://doi.org/10.1145/2746539.2746579,
STOC,2015,conf/stoc/stoc2015,Session 9B,https://dblp.org/db/conf/stoc/stoc2015.html#conf/stoc/GeHK15,Learning Mixtures of Gaussians in High Dimensions.,89/6869-1: Rong Ge; 87/7763-1: Qingqing Huang; s/SMKakade: Sham M. Kakade,https://doi.org/10.1145/2746539.2746616,
STOC,2015,conf/stoc/stoc2015,Session 9B,https://dblp.org/db/conf/stoc/stoc2015.html#conf/stoc/Bresler15,Efficiently Learning Ising Models on Arbitrary Graphs.,71/3436: Guy Bresler,https://doi.org/10.1145/2746539.2746631,
STOC,2015,conf/stoc/stoc2015,Session 10A,https://dblp.org/db/conf/stoc/stoc2015.html#conf/stoc/MulzerNSS15,Approximate k-flat Nearest Neighbor Search.,m/WolfgangMulzer: Wolfgang Mulzer; 62/3796: Huy L. Nguyên; 126/4856: Paul Seiferth; 131/6605: Yannik Stein,https://doi.org/10.1145/2746539.2746559,
STOC,2015,conf/stoc/stoc2015,Session 10A,https://dblp.org/db/conf/stoc/stoc2015.html#conf/stoc/AndoniR15,Optimal Data-Dependent Hashing for Approximate Near Neighbors.,66/6009: Alexandr Andoni; 10/7611: Ilya P. Razenshteyn,https://doi.org/10.1145/2746539.2746553,
STOC,2015,conf/stoc/stoc2015,Session 10A,https://dblp.org/db/conf/stoc/stoc2015.html#conf/stoc/LarsenNN15,Time Lower Bounds for Nonadaptive Turnstile Streaming Algorithms.,07/6242: Kasper Green Larsen; 68/3296: Jelani Nelson; 62/3796: Huy L. Nguyên,https://doi.org/10.1145/2746539.2746542,
STOC,2015,conf/stoc/stoc2015,Session 10A,https://dblp.org/db/conf/stoc/stoc2015.html#conf/stoc/ChristianiPT15,From Independence to Expansion and Back Again.,150/6192: Tobias Christiani; p/RasmusPagh: Rasmus Pagh; t/MikkelThorup: Mikkel Thorup,https://doi.org/10.1145/2746539.2746620,
STOC,2015,conf/stoc/stoc2015,Session 10A,https://dblp.org/db/conf/stoc/stoc2015.html#conf/stoc/Moitra15,"Super-resolution, Extremal Functions and the Condition Number of Vandermonde Matrices.",04/952: Ankur Moitra,https://doi.org/10.1145/2746539.2746561,
STOC,2015,conf/stoc/stoc2015,Session 10A,https://dblp.org/db/conf/stoc/stoc2015.html#conf/stoc/SchulmanS15,Analysis of a Classical Matrix Preconditioning Algorithm.,53/4745: Leonard J. Schulman; s/AlistairSinclair: Alistair Sinclair,https://doi.org/10.1145/2746539.2746556,
STOC,2015,conf/stoc/stoc2015,Session 10B,https://dblp.org/db/conf/stoc/stoc2015.html#conf/stoc/FoxKM15,A Polynomial-time Bicriteria Approximation Scheme for Planar Bisection.,11/8774: Kyle Fox; k/PhilipNKlein: Philip N. Klein; 35/6579: Shay Mozes,https://doi.org/10.1145/2746539.2746564,
STOC,2015,conf/stoc/stoc2015,Session 10B,https://dblp.org/db/conf/stoc/stoc2015.html#conf/stoc/BansalK15,Minimizing Flow-Time on Unrelated Machines.,69/5601: Nikhil Bansal; 54/1978: Janardhan Kulkarni,https://doi.org/10.1145/2746539.2746601,
STOC,2015,conf/stoc/stoc2015,Session 10B,https://dblp.org/db/conf/stoc/stoc2015.html#conf/stoc/Nikolov15,Randomized Rounding for the Largest Simplex Problem.,24/7867: Aleksandar Nikolov,https://doi.org/10.1145/2746539.2746628,
STOC,2015,conf/stoc/stoc2015,Session 10B,https://dblp.org/db/conf/stoc/stoc2015.html#conf/stoc/Gupta015,Greedy Algorithms for Steiner Forest.,27/2931: Anupam Gupta; k/AmitKumar1: Amit Kumar,https://doi.org/10.1145/2746539.2746590,
STOC,2015,conf/stoc/stoc2015,Session 10B,https://dblp.org/db/conf/stoc/stoc2015.html#conf/stoc/KesselheimKN15,Secretary Problems with Non-Uniform Arrival Order.,48/7186: Thomas Kesselheim; k/RDKleinberg: Robert D. Kleinberg; 07/8261: Rad Niazadeh,https://doi.org/10.1145/2746539.2746602,
STOC,2015,conf/stoc/stoc2015,Session 10B,https://dblp.org/db/conf/stoc/stoc2015.html#conf/stoc/KorulaMZ15,Online Submodular Welfare Maximization: Greedy Beats 1/2 in Random Order.,47/4475: Nitish Korula; m/VahabSMirrokni: Vahab S. Mirrokni; 05/3431: Morteza Zadimoghaddam,https://doi.org/10.1145/2746539.2746626,
STOC,2016,conf/stoc/stoc2016,Session 1A,https://dblp.org/db/conf/stoc/stoc2016.html#conf/stoc/AronovS16,Almost tight bounds for eliminating depth cycles in three dimensions.,a/BAronov: Boris Aronov; s/MichaSharir: Micha Sharir,https://doi.org/10.1145/2897518.2897539,
STOC,2016,conf/stoc/stoc2016,Session 1A,https://dblp.org/db/conf/stoc/stoc2016.html#conf/stoc/CohenLMPS16,Geometric median in nearly linear time.,140/7158: Michael B. Cohen; 125/2145: Yin Tat Lee; m/GaryLMiller: Gary L. Miller; 140/7314: Jakub Pachocki; 125/2326: Aaron Sidford,https://doi.org/10.1145/2897518.2897647,
STOC,2016,conf/stoc/stoc2016,Session 1A,https://dblp.org/db/conf/stoc/stoc2016.html#conf/stoc/FriezeP16,Separating subadditive euclidean functionals.,f/AlanMFrieze: Alan M. Frieze; 36/2636: Wesley Pegden,https://doi.org/10.1145/2897518.2897571,
STOC,2016,conf/stoc/stoc2016,Session 1A,https://dblp.org/db/conf/stoc/stoc2016.html#conf/stoc/EvraK16,Bounded degree cosystolic expanders of every dimension.,170/0047: Shai Evra; 42/209: Tali Kaufman,https://doi.org/10.1145/2897518.2897543,
STOC,2016,conf/stoc/stoc2016,Session 1B,https://dblp.org/db/conf/stoc/stoc2016.html#conf/stoc/ReingoldRR16,Constant-round interactive proofs for delegating computation.,r/OmerReingold: Omer Reingold; 00/6232: Guy N. Rothblum; 32/1515: Ron D. Rothblum,https://doi.org/10.1145/2897518.2897652,
STOC,2016,conf/stoc/stoc2016,Session 1B,https://dblp.org/db/conf/stoc/stoc2016.html#conf/stoc/KhotM16,Candidate hard unique game.,25/1492: Subhash Khot; 82/3753: Dana Moshkovitz,https://doi.org/10.1145/2897518.2897531,
STOC,2016,conf/stoc/stoc2016,Session 1B,https://dblp.org/db/conf/stoc/stoc2016.html#conf/stoc/DavidF16,On the effect of randomness on planted 3-coloring models.,133/2183: Roee David; f/UrielFeige: Uriel Feige,https://doi.org/10.1145/2897518.2897561,
STOC,2016,conf/stoc/stoc2016,Session 1B,https://dblp.org/db/conf/stoc/stoc2016.html#conf/stoc/GoldreichT16,Matrix rigidity of random toeplitz matrices.,g/OdedGoldreich: Oded Goldreich; 93/8727: Avishay Tal,https://doi.org/10.1145/2897518.2897633,
STOC,2016,conf/stoc/stoc2016,Session 2A,https://dblp.org/db/conf/stoc/stoc2016.html#conf/stoc/Daniely16,Complexity theoretic limitations on learning halfspaces.,19/7805: Amit Daniely,https://doi.org/10.1145/2897518.2897520,
STOC,2016,conf/stoc/stoc2016,Session 2A,https://dblp.org/db/conf/stoc/stoc2016.html#conf/stoc/Dasgupta16,A cost function for similarity-based hierarchical clustering.,34/5967: Sanjoy Dasgupta,https://doi.org/10.1145/2897518.2897527,
STOC,2016,conf/stoc/stoc2016,Session 2A,https://dblp.org/db/conf/stoc/stoc2016.html#conf/stoc/HazanK16,The computational power of optimization in online learning.,72/739: Elad Hazan; 12/10044: Tomer Koren,https://doi.org/10.1145/2897518.2897536,
STOC,2016,conf/stoc/stoc2016,Session 2A,https://dblp.org/db/conf/stoc/stoc2016.html#conf/stoc/ValiantV16,Instance optimal learning of discrete distributions.,80/6006: Gregory Valiant; 82/2417: Paul Valiant,https://doi.org/10.1145/2897518.2897641,
STOC,2016,conf/stoc/stoc2016,Session 2B,https://dblp.org/db/conf/stoc/stoc2016.html#conf/stoc/BansalSS16,Lift-and-round to improve weighted completion time on unrelated machines.,69/5601: Nikhil Bansal; s/AravindSrinivasan: Aravind Srinivasan; 11/6945: Ola Svensson,https://doi.org/10.1145/2897518.2897572,
STOC,2016,conf/stoc/stoc2016,Session 2B,https://dblp.org/db/conf/stoc/stoc2016.html#conf/stoc/LeveyR16,A (1+epsilon)-approximation for makespan scheduling with precedence constraints using LP hierarchies.,168/8326: Elaine Levey; 10/1896: Thomas Rothvoss,https://doi.org/10.1145/2897518.2897532,
STOC,2016,conf/stoc/stoc2016,Session 2B,https://dblp.org/db/conf/stoc/stoc2016.html#conf/stoc/HopkinsSSS16,Fast spectral algorithms from sum-of-squares proofs: tensor decomposition and planted sparse vectors.,164/7350: Samuel B. Hopkins; 136/6089: Tselil Schramm; 44/7540: Jonathan Shi; 59/254: David Steurer,https://doi.org/10.1145/2897518.2897529,
STOC,2016,conf/stoc/stoc2016,Session 2B,https://dblp.org/db/conf/stoc/stoc2016.html#conf/stoc/NikolovS16,Maximizing determinants under partition constraints.,24/7867: Aleksandar Nikolov; 21/6018: Mohit Singh,https://doi.org/10.1145/2897518.2897649,
STOC,2016,conf/stoc/stoc2016,Session 3A,https://dblp.org/db/conf/stoc/stoc2016.html#conf/stoc/KoppartyMRS16,High-rate locally-correctable and locally-testable codes with sub-polynomial query complexity.,80/4866: Swastik Kopparty; 26/2656: Or Meir; 54/8727: Noga Ron-Zewi; 75/7249: Shubhangi Saraf,https://doi.org/10.1145/2897518.2897523,
STOC,2016,conf/stoc/stoc2016,Session 3A,https://dblp.org/db/conf/stoc/stoc2016.html#conf/stoc/GuruswamiW16,Repairing Reed-solomon codes.,g/VenkatesanGuruswami: Venkatesan Guruswami; 79/7019: Mary Wootters,https://doi.org/10.1145/2897518.2897525,
STOC,2016,conf/stoc/stoc2016,Session 3A,https://dblp.org/db/conf/stoc/stoc2016.html#conf/stoc/SaptharishiSV16,Efficiently decoding Reed-Muller codes from random errors.,38/3658: Ramprasad Saptharishi; 11/3816: Amir Shpilka; 128/4894: Ben Lee Volk,https://doi.org/10.1145/2897518.2897526,
STOC,2016,conf/stoc/stoc2016,Session 3B,https://dblp.org/db/conf/stoc/stoc2016.html#conf/stoc/BoutsidisWZ16,Optimal principal component analysis in distributed and streaming models.,28/985: Christos Boutsidis; w/DPWoodruff: David P. Woodruff; 148/9632: Peilin Zhong,https://doi.org/10.1145/2897518.2897646,
STOC,2016,conf/stoc/stoc2016,Session 3B,https://dblp.org/db/conf/stoc/stoc2016.html#conf/stoc/RazenshteynSW16,Weighted low rank approximations with provable guarantees.,10/7611: Ilya P. Razenshteyn; 76/4051-2: Zhao Song; w/DPWoodruff: David P. Woodruff,https://doi.org/10.1145/2897518.2897639,
STOC,2016,conf/stoc/stoc2016,Session 3B,https://dblp.org/db/conf/stoc/stoc2016.html#conf/stoc/Kapralov16,Sparse fourier transform in any constant dimension with nearly-optimal sample complexity in sublinear time.,76/6407: Michael Kapralov,https://doi.org/10.1145/2897518.2897650,
STOC,2016,conf/stoc/stoc2016,Session 4A,https://dblp.org/db/conf/stoc/stoc2016.html#conf/stoc/Cohen16,Two-source dispersers for polylogarithmic entropy and improved ramsey graphs.,25/8727: Gil Cohen,https://doi.org/10.1145/2897518.2897530,
STOC,2016,conf/stoc/stoc2016,Session 4A,https://dblp.org/db/conf/stoc/stoc2016.html#conf/stoc/ChattopadhyayG016,"Non-malleable extractors and codes, with their many tampered extensions.",117/3135: Eshan Chattopadhyay; 38/303: Vipul Goyal; 09/1365-6: Xin Li,https://doi.org/10.1145/2897518.2897547,
STOC,2016,conf/stoc/stoc2016,Session 4A,https://dblp.org/db/conf/stoc/stoc2016.html#conf/stoc/ChattopadhyayL16,Extractors for sumset sources.,117/3135: Eshan Chattopadhyay; 09/1365-6: Xin Li,https://doi.org/10.1145/2897518.2897643,
STOC,2016,conf/stoc/stoc2016,Session 4B,https://dblp.org/db/conf/stoc/stoc2016.html#conf/stoc/FraigniaudKR16,Parallel exhaustive search without coordination.,74/3005: Pierre Fraigniaud; 48/4888: Amos Korman; 50/2906: Yoav Rodeh,https://doi.org/10.1145/2897518.2897541,
STOC,2016,conf/stoc/stoc2016,Session 4B,https://dblp.org/db/conf/stoc/stoc2016.html#conf/stoc/Rubinstein16,Beyond matroids: secretary problem and prophet inequality with general constraints.,11/10308: Aviad Rubinstein,https://doi.org/10.1145/2897518.2897540,
STOC,2016,conf/stoc/stoc2016,Session 4B,https://dblp.org/db/conf/stoc/stoc2016.html#conf/stoc/EmekKW16,Online matching: haste makes waste!,80/4824: Yuval Emek; k/ShayKutten: Shay Kutten; w/RogerWattenhofer: Roger Wattenhofer,https://doi.org/10.1145/2897518.2897557,
STOC,2016,conf/stoc/stoc2016,Session 5,https://dblp.org/db/conf/stoc/stoc2016.html#conf/stoc/Zhu16,A tight space bound for consensus.,181/0682: Leqi Zhu,https://doi.org/10.1145/2897518.2897565,
STOC,2016,conf/stoc/stoc2016,Session 5,https://dblp.org/db/conf/stoc/stoc2016.html#conf/stoc/AbboudB16,The 4/3 additive spanner exponent is tight.,129/1654: Amir Abboud; 157/3752: Greg Bodwin,https://doi.org/10.1145/2897518.2897555,
STOC,2016,conf/stoc/stoc2016,Session 6A,https://dblp.org/db/conf/stoc/stoc2016.html#conf/stoc/Yu16,Cell-probe lower bounds for dynamic problems via a new communication model.,84/9059: Huacheng Yu,https://doi.org/10.1145/2897518.2897556,
STOC,2016,conf/stoc/stoc2016,Session 6A,https://dblp.org/db/conf/stoc/stoc2016.html#conf/stoc/AbboudHWW16,Simulating branching programs with edit distance and friends: or: a polylog shaved is a lower bound made.,129/1654: Amir Abboud; 06/2116: Thomas Dueholm Hansen; 63/8319: Virginia Vassilevska Williams; w/RyanWilliams: Ryan Williams,https://doi.org/10.1145/2897518.2897653,
STOC,2016,conf/stoc/stoc2016,Session 6A,https://dblp.org/db/conf/stoc/stoc2016.html#conf/stoc/BernsteinC16,Deterministic decremental single source shortest paths: beyond the o(mn) bound.,02/4059: Aaron Bernstein; 38/2434: Shiri Chechik,https://doi.org/10.1145/2897518.2897521,
STOC,2016,conf/stoc/stoc2016,Session 6A,https://dblp.org/db/conf/stoc/stoc2016.html#conf/stoc/BhattacharyaHN16,New deterministic approximation algorithms for fully dynamic matching.,57/3907: Sayan Bhattacharya; h/MonikaRauchHenzinger: Monika Henzinger; 61/2421: Danupon Nanongkai,https://doi.org/10.1145/2897518.2897568,
STOC,2016,conf/stoc/stoc2016,Session 6B,https://dblp.org/db/conf/stoc/stoc2016.html#conf/stoc/DughmiX16,Algorithmic Bayesian persuasion.,54/6236: Shaddin Dughmi; 04/1895: Haifeng Xu,https://doi.org/10.1145/2897518.2897583,
STOC,2016,conf/stoc/stoc2016,Session 6B,https://dblp.org/db/conf/stoc/stoc2016.html#conf/stoc/Devanur0P16,The sample complexity of auctions with side information.,48/3493: Nikhil R. Devanur; 13/6225-2: Zhiyi Huang; 19/10537: Christos-Alexandros Psomas,https://doi.org/10.1145/2897518.2897553,
STOC,2016,conf/stoc/stoc2016,Session 6B,https://dblp.org/db/conf/stoc/stoc2016.html#conf/stoc/HsuMRRV16,Do prices coordinate markets?,35/10964: Justin Hsu; 64/8610: Jamie Morgenstern; 137/8445: Ryan M. Rogers; 80/3311: Aaron Roth; v/RakeshVVohra: Rakesh Vohra,https://doi.org/10.1145/2897518.2897559,
STOC,2016,conf/stoc/stoc2016,Session 6B,https://dblp.org/db/conf/stoc/stoc2016.html#conf/stoc/AzizM16,A discrete and bounded envy-free cake cutting protocol for four agents.,67/2967: Haris Aziz; 139/0823: Simon Mackenzie,https://doi.org/10.1145/2897518.2897522,
STOC,2016,conf/stoc/stoc2016,Session 7A,https://dblp.org/db/conf/stoc/stoc2016.html#conf/stoc/HarrisSS16,Distributed (∆+1)-coloring in sublogarithmic rounds.,22/9452: David G. Harris; 31/4013: Johannes Schneider; 69/2574: Hsin-Hao Su,https://doi.org/10.1145/2897518.2897533,
STOC,2016,conf/stoc/stoc2016,Session 7A,https://dblp.org/db/conf/stoc/stoc2016.html#conf/stoc/BrandtFHKLRSU16,A lower bound for the distributed Lovász local lemma.,46/950-2: Sebastian Brandt; 172/0900: Orr Fischer; 78/10358: Juho Hirvonen; 136/2568: Barbara Keller; 31/10105: Tuomo Lempiäinen; 23/7400: Joel Rybicki; 80/1772: Jukka Suomela; 40/7401: Jara Uitto,https://doi.org/10.1145/2897518.2897570,
STOC,2016,conf/stoc/stoc2016,Session 7A,https://dblp.org/db/conf/stoc/stoc2016.html#conf/stoc/HenzingerKN16,A deterministic almost-tight distributed algorithm for approximating single-source shortest paths.,h/MonikaRauchHenzinger: Monika Henzinger; 33/9134: Sebastian Krinninger; 61/2421: Danupon Nanongkai,https://doi.org/10.1145/2897518.2897638,
STOC,2016,conf/stoc/stoc2016,Session 7A,https://dblp.org/db/conf/stoc/stoc2016.html#conf/stoc/BenderKPY16,Contention resolution with log-logstar channel accesses.,b/MichaelABender: Michael A. Bender; 84/3922: Tsvi Kopelowitz; 77/888: Seth Pettie; 01/89: Maxwell Young,https://doi.org/10.1145/2897518.2897655,
STOC,2016,conf/stoc/stoc2016,Session 7B,https://dblp.org/db/conf/stoc/stoc2016.html#conf/stoc/BaswanaCR16,Fault tolerant subgraph for single source reachability: generic and optimal.,00/1481: Surender Baswana; 159/2125: Keerti Choudhary; 93/5413: Liam Roditty,https://doi.org/10.1145/2897518.2897648,
STOC,2016,conf/stoc/stoc2016,Session 7B,https://dblp.org/db/conf/stoc/stoc2016.html#conf/stoc/Emamjomeh-Zadeh16,Deterministic and probabilistic binary search in graphs.,125/2900: Ehsan Emamjomeh-Zadeh; 63/5749-1: David Kempe; 181/0834: Vikrant Singhal,https://doi.org/10.1145/2897518.2897656,
STOC,2016,conf/stoc/stoc2016,Session 7B,https://dblp.org/db/conf/stoc/stoc2016.html#conf/stoc/HallPS16,Ramanujan coverings of graphs.,96/6074: Chris Hall; 11/8684: Doron Puder; 56/11267: William F. Sawin,https://doi.org/10.1145/2897518.2897574,
STOC,2016,conf/stoc/stoc2016,Session 7B,https://dblp.org/db/conf/stoc/stoc2016.html#conf/stoc/Karger16,Enumerating parametric global minimum cuts by random interleaving.,k/DavidRKarger: David R. Karger,https://doi.org/10.1145/2897518.2897578,
STOC,2016,conf/stoc/stoc2016,Session 8A,https://dblp.org/db/conf/stoc/stoc2016.html#conf/stoc/ChuzhoyKL16,Improved approximation for node-disjoint paths in planar graphs.,99/3386: Julia Chuzhoy; 162/7768: David H. K. Kim; 31/4501-1: Shi Li,https://doi.org/10.1145/2897518.2897538,
STOC,2016,conf/stoc/stoc2016,Session 8A,https://dblp.org/db/conf/stoc/stoc2016.html#conf/stoc/BateniDHM16,A PTAS for planar group Steiner tree via spanner bootstrapping and prize collecting.,22/4739: MohammadHossein Bateni; d/ErikDDemaine: Erik D. Demaine; h/MohammadTaghiHajiaghayi: MohammadTaghi Hajiaghayi; 95/1832: Dániel Marx,https://doi.org/10.1145/2897518.2897549,
STOC,2016,conf/stoc/stoc2016,Session 8A,https://dblp.org/db/conf/stoc/stoc2016.html#conf/stoc/Cohen-AddadVKMM16,Approximating connectivity domination in weighted bounded-genus graphs.,136/5814: Vincent Cohen-Addad; v/EricColindeVerdiere: Éric Colin de Verdière; k/PhilipNKlein: Philip N. Klein; k/ClaireKenyon: Claire Mathieu; 162/0181: David Meierfrankenfeld,https://doi.org/10.1145/2897518.2897635,
STOC,2016,conf/stoc/stoc2016,Session 8A,https://dblp.org/db/conf/stoc/stoc2016.html#conf/stoc/EneMPS16,Routing under balance.,69/1732: Alina Ene; m/GaryLMiller: Gary L. Miller; 140/7314: Jakub Pachocki; 125/2326: Aaron Sidford,https://doi.org/10.1145/2897518.2897654,
STOC,2016,conf/stoc/stoc2016,Session 8B,https://dblp.org/db/conf/stoc/stoc2016.html#conf/stoc/ChenOST16,Near-optimal small-depth lower bounds for small distance connectivity.,16/3283-1: Xi Chen; 12/7069: Igor Carboni Oliveira; s/RAServedio: Rocco A. Servedio; 87/5034: Li-Yang Tan,https://doi.org/10.1145/2897518.2897534,
STOC,2016,conf/stoc/stoc2016,Session 8B,https://dblp.org/db/conf/stoc/stoc2016.html#conf/stoc/KayalST16,On the size of homogeneous and of depth four formulas with low individual degree.,07/4384: Neeraj Kayal; 23/5767: Chandan Saha; 38/11466: Sébastien Tavenas,https://doi.org/10.1145/2897518.2897550,
STOC,2016,conf/stoc/stoc2016,Session 8B,https://dblp.org/db/conf/stoc/stoc2016.html#conf/stoc/KaneW16,Super-linear gate and super-quadratic wire lower bounds for depth-two and depth-three threshold circuits.,52/6817: Daniel M. Kane; w/RyanWilliams: Ryan Williams,https://doi.org/10.1145/2897518.2897636,
STOC,2016,conf/stoc/stoc2016,Session 8B,https://dblp.org/db/conf/stoc/stoc2016.html#conf/stoc/PitassiRST16,Poly-logarithmic Frege depth lower bounds via an expander switching lemma.,p/TPitassi: Toniann Pitassi; 18/3810: Benjamin Rossman; s/RAServedio: Rocco A. Servedio; 87/5034: Li-Yang Tan,https://doi.org/10.1145/2897518.2897637,
STOC,2016,conf/stoc/stoc2016,Session 9,https://dblp.org/db/conf/stoc/stoc2016.html#conf/stoc/KudekarKMPSU16,Reed-Muller codes achieve capacity on erasure channels.,48/5157: Shrinivas Kudekar; 117/9415: Santhosh Kumar; 120/7089: Marco Mondelli; 92/6504: Henry D. Pfister; 51/6952: Eren Sasoglu; u/RLUrbanke: Rüdiger L. Urbanke,https://doi.org/10.1145/2897518.2897584,
STOC,2016,conf/stoc/stoc2016,Session 9,https://dblp.org/db/conf/stoc/stoc2016.html#conf/stoc/ChattopadhyayZ16,Explicit two-source extractors and resilient functions.,117/3135: Eshan Chattopadhyay; z/DZuckerman: David Zuckerman,https://doi.org/10.1145/2897518.2897528,
